idSocios;Nombre;Edad;Equipo;EstadoCivil;Estudios
590;Nicolás;70;River;Soltero;Terciario
591;Mauro;59;Independiente;Soltero;Terciario
592;Yago;64;San Lorenzo;Soltero;Secundario
593;Nicolás;34;San Lorenzo;Casado;Terciario
594;Fernando;33;Racing;Soltero;Secundario
595;Juan;50;Newells;Casado;Terciario
596;Anibal;25;Rosario Central;Soltero;Universitario
597;Fernando;67;River;Soltero;Terciario
598;Mariano;49;Independiente;Casado;Universitario
599;Mariano;19;Velez;Casado;Secundario
600;Alejandro;34;River;Casado;Universitario
601;Adrián;45;Rosario Central;Casado;Universitario
602;Alejandro;70;Boca;Soltero;Secundario
603;Daniel;23;Newells;Soltero;Secundario
604;Agustín;64;Rosario Central;Casado;Secundario
605;Federico;19;Racing;Soltero;Terciario
606;Matías;46;Racing;Soltero;Universitario
607;Mauro;20;Newells;Casado;Universitario
608;Yago;20;Boca;Soltero;Secundario
609;Martín;39;San Lorenzo;Casado;Terciario
610;Adrián;49;Huracán;Casado;Terciario
611;Marcelo;35;Independiente;Casado;Terciario
612;Marcelo;58;Newells;Casado;Terciario
613;Enrique;32;Velez;Soltero;Secundario
614;Mauro;18;Gimnasia LP;Soltero;Secundario
615;Nicolás;36;Newells;Soltero;Terciario
616;Adrián;54;Velez;Casado;Terciario
617;Alejandro;53;Independiente;Casado;Secundario
618;Santiago;29;Newells;Casado;Terciario
619;Federico;51;River;Soltero;Secundario
620;Federico;43;River;Soltero;Secundario
621;Enrique;68;Newells;Casado;Universitario
622;Javier;53;Estudiantes;Soltero;Secundario
623;Mauro;65;Gimnasia LP;Casado;Secundario
624;Federico;21;Newells;Casado;Secundario
625;Mariano;45;Velez;Soltero;Universitario
626;Enrique;34;Racing;Soltero;Universitario
627;Enrique;36;Boca;Soltero;Secundario
628;Santiago;25;Newells;Casado;Universitario
629;Marcelo;66;Estudiantes;Soltero;Universitario
630;Yago;60;River;Casado;Terciario
631;Fernando;49;Newells;Soltero;Universitario
632;Nicolás;52;Estudiantes;Casado;Terciario
633;Alejo;63;Rosario Central;Soltero;Secundario
634;Anibal;64;Velez;Soltero;Terciario
635;Yago;23;Newells;Casado;Secundario
636;Nicolás;20;San Lorenzo;Casado;Terciario
637;Marcelo;46;Gimnasia LP;Casado;Universitario
638;Daniel;35;River;Casado;Terciario
639;Mariano;53;Rosario Central;Soltero;Terciario
640;Nicolás;68;Independiente;Soltero;Terciario
641;Mauro;58;San Lorenzo;Casado;Terciario
642;Nicolás;21;Estudiantes;Soltero;Secundario
643;Luis;35;Estudiantes;Soltero;Secundario
644;Anibal;20;Rosario Central;Casado;Terciario
645;Matías;24;Gimnasia LP;Casado;Secundario
646;Federico;38;Gimnasia LP;Soltero;Secundario
647;Luis;27;Independiente;Casado;Universitario
648;Marcelo;48;Independiente;Soltero;Secundario
649;Juan;32;River;Soltero;Universitario
650;Alejandro;52;Gimnasia LP;Casado;Universitario
651;Javier;56;Newells;Soltero;Terciario
652;Martín;50;Huracán;Casado;Terciario
653;Nicolás;22;Boca;Casado;Secundario
654;Javier;42;Estudiantes;Soltero;Universitario
655;Matías;63;Rosario Central;Casado;Secundario
656;Enrique;69;Velez;Soltero;Secundario
657;Alejo;58;Racing;Casado;Secundario
658;Marcelo;34;Gimnasia LP;Soltero;Universitario
659;Fernando;42;River;Soltero;Universitario
660;Federico;62;River;Casado;Terciario
661;Martín;35;Boca;Casado;Universitario
662;Santiago;39;San Lorenzo;Soltero;Secundario
663;Mauro;22;Independiente;Casado;Terciario
664;Matías;67;Gimnasia LP;Soltero;Universitario
665;Matías;57;Racing;Soltero;Universitario
666;Matías;56;Newells;Casado;Universitario
667;Adrián;44;Racing;Casado;Terciario
668;Matías;45;Boca;Soltero;Universitario
669;Alejandro;45;Independiente;Soltero;Secundario
670;Nicolás;27;Independiente;Casado;Secundario
671;Adrián;23;River;Casado;Universitario
672;Nicolás;29;Rosario Central;Casado;Universitario
673;Alejandro;26;Huracán;Casado;Secundario
674;Santiago;54;Racing;Casado;Secundario
675;Matías;69;River;Casado;Universitario
676;Adrián;70;River;Soltero;Secundario
677;Matías;32;San Lorenzo;Casado;Secundario
678;Nicolás;29;Independiente;Casado;Secundario
679;Federico;47;Newells;Soltero;Secundario
680;Martín;18;San Lorenzo;Casado;Terciario
681;Daniel;28;River;Casado;Secundario
682;Federico;41;Newells;Casado;Universitario
683;Federico;33;Estudiantes;Casado;Secundario
684;Enrique;46;Racing;Soltero;Universitario
685;Alejo;36;Huracán;Casado;Universitario
686;Santiago;67;Gimnasia LP;Casado;Terciario
687;Juan;37;San Lorenzo;Soltero;Terciario
688;Anibal;65;Racing;Casado;Secundario
689;Marcelo;31;Newells;Casado;Secundario
690;Martín;32;Newells;Casado;Universitario
691;Marcelo;32;Gimnasia LP;Soltero;Universitario
692;Alejandro;51;River;Casado;Terciario
693;Adrián;22;Estudiantes;Casado;Secundario
694;Fernando;69;River;Soltero;Terciario
695;Agustín;31;River;Casado;Secundario
696;Fernando;60;Boca;Casado;Terciario
697;Luis;56;Gimnasia LP;Casado;Secundario
698;Matías;18;Racing;Casado;Terciario
699;Fernando;55;Newells;Casado;Universitario
700;Fernando;55;Huracán;Soltero;Universitario
701;Juan;33;Gimnasia LP;Casado;Universitario
702;Santiago;55;Racing;Casado;Terciario
703;Agustín;65;Velez;Soltero;Terciario
704;Martín;55;Velez;Soltero;Terciario
705;Luis;28;San Lorenzo;Casado;Secundario
706;Federico;67;Boca;Soltero;Universitario
707;Alejo;39;Boca;Soltero;Universitario
708;Adrián;37;River;Casado;Universitario
709;Mariano;24;River;Casado;Secundario
710;Yago;19;Estudiantes;Soltero;Secundario
711;Juan;68;Rosario Central;Casado;Universitario
712;Yago;20;Newells;Soltero;Secundario
713;Alejandro;32;Newells;Soltero;Secundario
714;Nicolás;59;Gimnasia LP;Soltero;Universitario
715;Fernando;46;Estudiantes;Casado;Universitario
716;Anibal;65;Gimnasia LP;Casado;Terciario
717;Federico;50;Rosario Central;Casado;Universitario
718;Luis;46;River;Soltero;Universitario
719;Fernando;26;Rosario Central;Casado;Universitario
720;Federico;58;Rosario Central;Soltero;Universitario
721;Nicolás;67;Independiente;Soltero;Terciario
722;Matías;49;Estudiantes;Casado;Terciario
723;Luis;60;San Lorenzo;Casado;Universitario
724;Agustín;55;Racing;Soltero;Terciario
725;Enrique;26;Independiente;Casado;Universitario
726;Fernando;44;Boca;Soltero;Universitario
727;Luis;54;Independiente;Soltero;Secundario
728;Adrián;18;Estudiantes;Soltero;Secundario
729;Luis;18;River;Casado;Universitario
730;Mauro;54;Gimnasia LP;Soltero;Universitario
731;Alejandro;28;Velez;Casado;Secundario
732;Daniel;32;Velez;Casado;Universitario
733;Fernando;18;Rosario Central;Casado;Secundario
734;Fernando;19;Independiente;Casado;Universitario
735;Luis;46;San Lorenzo;Casado;Universitario
736;Daniel;23;River;Casado;Terciario
737;Yago;42;Newells;Soltero;Terciario
738;Luis;52;Estudiantes;Casado;Terciario
739;Nicolás;50;Racing;Soltero;Terciario
740;Federico;69;Rosario Central;Casado;Universitario
741;Matías;63;Gimnasia LP;Soltero;Terciario
742;Yago;59;Velez;Casado;Secundario
743;Matías;56;Independiente;Soltero;Terciario
744;Mauro;58;Gimnasia LP;Casado;Secundario
745;Mariano;68;Boca;Soltero;Secundario
746;Juan;46;Newells;Casado;Secundario
747;Adrián;50;Gimnasia LP;Soltero;Secundario
748;Enrique;24;River;Casado;Terciario
749;Santiago;70;San Lorenzo;Casado;Terciario
750;Enrique;62;Estudiantes;Soltero;Terciario
751;Enrique;52;Estudiantes;Soltero;Secundario
752;Enrique;50;San Lorenzo;Casado;Terciario
753;Javier;52;River;Soltero;Secundario
754;Adrián;26;Racing;Soltero;Terciario
755;Alejo;25;Racing;Casado;Universitario
756;Javier;52;Velez;Soltero;Universitario
757;Mariano;35;Independiente;Soltero;Universitario
758;Martín;19;Newells;Casado;Universitario
759;Federico;34;Independiente;Soltero;Universitario
760;Martín;26;Estudiantes;Casado;Terciario
761;Mauro;43;Independiente;Soltero;Terciario
762;Mariano;21;Estudiantes;Soltero;Universitario
763;Nicolás;22;Huracán;Casado;Universitario
764;Mariano;23;River;Soltero;Terciario
765;Fernando;66;Estudiantes;Casado;Universitario
766;Daniel;44;Newells;Casado;Secundario
767;Matías;69;Velez;Soltero;Universitario
768;Mariano;18;Huracán;Casado;Universitario
769;Alejo;54;Independiente;Soltero;Universitario
770;Enrique;21;Boca;Casado;Universitario
771;Matías;25;Huracán;Soltero;Terciario
772;Santiago;48;Racing;Casado;Secundario
773;Juan;51;Estudiantes;Casado;Universitario
774;Juan;61;River;Soltero;Universitario
775;Agustín;41;Estudiantes;Casado;Secundario
776;Matías;69;Gimnasia LP;Soltero;Universitario
777;Fernando;47;Huracán;Soltero;Terciario
778;Yago;61;River;Casado;Secundario
779;Yago;42;Huracán;Casado;Secundario
780;Daniel;65;Gimnasia LP;Soltero;Terciario
781;Luis;35;Racing;Casado;Secundario
782;Matías;65;Racing;Soltero;Terciario
783;Alejo;43;Velez;Casado;Universitario
784;Juan;35;Huracán;Casado;Universitario
785;Juan;23;Independiente;Casado;Terciario
786;Enrique;53;Velez;Soltero;Terciario
787;Daniel;65;River;Casado;Universitario
788;Enrique;26;Velez;Soltero;Terciario
789;Santiago;28;Velez;Soltero;Universitario
790;Daniel;49;Huracán;Soltero;Secundario
791;Yago;66;Rosario Central;Casado;Terciario
792;Mariano;45;San Lorenzo;Casado;Universitario
793;Martín;59;Huracán;Soltero;Secundario
794;Luis;52;Estudiantes;Soltero;Universitario
795;Luis;31;Newells;Casado;Universitario
796;Enrique;47;Gimnasia LP;Soltero;Secundario
797;Adrián;62;River;Casado;Terciario
798;Javier;21;Velez;Casado;Secundario
799;Adrián;30;Rosario Central;Casado;Secundario
800;Santiago;40;San Lorenzo;Casado;Universitario
801;Nicolás;39;San Lorenzo;Casado;Terciario
802;Alejandro;46;Newells;Casado;Universitario
803;Fernando;36;Rosario Central;Soltero;Terciario
804;Daniel;22;Estudiantes;Casado;Universitario
805;Yago;43;Rosario Central;Casado;Secundario
806;Matías;55;Velez;Soltero;Secundario
807;Mauro;47;Gimnasia LP;Casado;Secundario
808;Fernando;37;Boca;Casado;Terciario
809;Yago;58;Independiente;Soltero;Secundario
810;Nicolás;46;Racing;Soltero;Universitario
811;Adrián;52;River;Soltero;Terciario
812;Alejandro;30;River;Soltero;Secundario
813;Javier;70;Gimnasia LP;Casado;Terciario
814;Matías;63;Rosario Central;Casado;Secundario
815;Fernando;56;River;Casado;Terciario
816;Javier;45;Velez;Soltero;Universitario
817;Alejandro;41;San Lorenzo;Soltero;Terciario
818;Daniel;44;Independiente;Soltero;Secundario
819;Anibal;59;San Lorenzo;Soltero;Terciario
820;Juan;66;Rosario Central;Soltero;Terciario
821;Javier;61;Estudiantes;Soltero;Terciario
822;Martín;69;River;Casado;Terciario
823;Santiago;54;Huracán;Soltero;Universitario
824;Javier;67;San Lorenzo;Soltero;Universitario
825;Yago;38;Rosario Central;Soltero;Secundario
826;Martín;27;San Lorenzo;Casado;Universitario
827;Anibal;58;San Lorenzo;Soltero;Secundario
828;Alejandro;30;Huracán;Soltero;Terciario
829;Santiago;44;Huracán;Casado;Terciario
830;Matías;24;Rosario Central;Soltero;Secundario
831;Nicolás;38;Newells;Soltero;Terciario
832;Mauro;62;Newells;Casado;Secundario
833;Martín;69;Gimnasia LP;Casado;Terciario
834;Santiago;54;Boca;Casado;Universitario
835;Mariano;56;Huracán;Casado;Universitario
836;Anibal;56;Gimnasia LP;Soltero;Universitario
837;Alejo;35;Independiente;Casado;Terciario
838;Yago;46;Gimnasia LP;Soltero;Universitario
839;Agustín;27;Velez;Soltero;Terciario
840;Matías;46;Rosario Central;Soltero;Secundario
841;Anibal;62;San Lorenzo;Soltero;Universitario
842;Mariano;23;Gimnasia LP;Casado;Universitario
843;Enrique;37;Independiente;Casado;Terciario
844;Juan;51;Boca;Casado;Universitario
845;Javier;48;River;Soltero;Secundario
846;Mariano;65;Rosario Central;Casado;Universitario
847;Anibal;37;Estudiantes;Soltero;Universitario
848;Alejandro;29;Independiente;Casado;Secundario
849;Federico;22;Gimnasia LP;Casado;Terciario
850;Fernando;48;Velez;Soltero;Secundario
851;Anibal;37;Boca;Casado;Terciario
852;Daniel;31;Newells;Casado;Universitario
853;Nicolás;30;Independiente;Soltero;Terciario
854;Mariano;19;Boca;Soltero;Secundario
855;Anibal;56;Independiente;Casado;Terciario
856;Alejandro;23;Newells;Casado;Universitario
857;Juan;52;Huracán;Casado;Universitario
858;Mariano;42;Huracán;Soltero;Terciario
859;Marcelo;31;Huracán;Soltero;Terciario
860;Marcelo;68;San Lorenzo;Soltero;Terciario
861;Martín;63;Estudiantes;Soltero;Terciario
862;Anibal;24;Huracán;Soltero;Universitario
863;Santiago;58;Newells;Soltero;Secundario
864;Anibal;22;Velez;Soltero;Terciario
865;Luis;56;Gimnasia LP;Soltero;Terciario
866;Adrián;60;River;Casado;Terciario
867;Mariano;65;San Lorenzo;Casado;Secundario
868;Fernando;23;River;Soltero;Universitario
869;Daniel;27;Boca;Soltero;Universitario
870;Enrique;49;San Lorenzo;Casado;Secundario
871;Juan;40;Estudiantes;Casado;Secundario
872;Enrique;45;San Lorenzo;Soltero;Secundario
873;Santiago;58;Independiente;Soltero;Universitario
874;Marcelo;43;Racing;Soltero;Terciario
875;Matías;21;Gimnasia LP;Casado;Secundario
876;Alejandro;70;Independiente;Casado;Terciario
877;Yago;37;River;Soltero;Universitario
878;Juan;53;Newells;Casado;Universitario
879;Martín;32;Newells;Casado;Universitario
880;Santiago;51;Rosario Central;Soltero;Terciario
881;Matías;58;River;Soltero;Terciario
882;Juan;26;Huracán;Casado;Terciario
883;Agustín;47;Velez;Soltero;Universitario
884;Nicolás;66;Racing;Soltero;Secundario
885;Juan;44;San Lorenzo;Casado;Terciario
886;Juan;33;River;Casado;Universitario
887;Anibal;43;River;Soltero;Universitario
888;Mauro;34;Huracán;Casado;Universitario
889;Adrián;35;San Lorenzo;Soltero;Terciario
890;Alejo;57;Gimnasia LP;Casado;Universitario
891;Matías;32;Huracán;Soltero;Secundario
892;Enrique;40;River;Casado;Terciario
893;Santiago;57;Rosario Central;Soltero;Universitario
894;Juan;58;Racing;Soltero;Universitario
895;Luis;45;Huracán;Casado;Secundario
896;Adrián;21;Huracán;Soltero;Terciario
897;Mariano;46;Newells;Casado;Universitario
898;Federico;30;Racing;Casado;Secundario
899;Martín;39;Newells;Casado;Secundario
900;Luis;18;Racing;Casado;Terciario
901;Marcelo;44;Huracán;Casado;Secundario
902;Santiago;62;Racing;Casado;Universitario
903;Juan;22;River;Casado;Universitario
904;Alejo;59;Rosario Central;Casado;Secundario
905;Nicolás;66;River;Soltero;Secundario
906;Nicolás;62;Newells;Soltero;Secundario
907;Adrián;64;Huracán;Casado;Terciario
908;Matías;69;River;Casado;Terciario
909;Alejo;36;Gimnasia LP;Casado;Universitario
910;Alejo;42;Huracán;Soltero;Terciario
911;Alejandro;18;Newells;Soltero;Secundario
912;Matías;56;Newells;Soltero;Secundario
913;Matías;29;San Lorenzo;Soltero;Terciario
914;Federico;25;Independiente;Soltero;Universitario
915;Santiago;37;Velez;Soltero;Terciario
916;Luis;27;Boca;Casado;Secundario
917;Luis;58;Estudiantes;Soltero;Terciario
918;Mauro;68;Boca;Soltero;Secundario
919;Mariano;46;Newells;Soltero;Universitario
920;Martín;56;Gimnasia LP;Casado;Secundario
921;Adrián;54;Velez;Soltero;Secundario
922;Alejandro;26;Boca;Casado;Secundario
923;Enrique;37;Huracán;Soltero;Secundario
924;Daniel;55;Estudiantes;Soltero;Secundario
925;Alejo;35;Velez;Casado;Terciario
926;Yago;45;Estudiantes;Soltero;Secundario
927;Alejandro;30;Boca;Casado;Terciario
928;Marcelo;66;Independiente;Casado;Secundario
929;Martín;51;Rosario Central;Casado;Secundario
930;Mauro;18;Velez;Soltero;Terciario
931;Yago;59;Velez;Casado;Secundario
932;Santiago;68;San Lorenzo;Casado;Universitario
933;Mariano;21;Gimnasia LP;Soltero;Terciario
934;Martín;57;Velez;Soltero;Universitario
935;Santiago;45;Estudiantes;Soltero;Terciario
936;Matías;46;Velez;Soltero;Secundario
937;Alejandro;24;Rosario Central;Soltero;Terciario
938;Alejandro;55;Independiente;Soltero;Secundario
939;Martín;51;Gimnasia LP;Soltero;Secundario
940;Adrián;18;Newells;Casado;Secundario
941;Alejandro;62;San Lorenzo;Casado;Terciario
942;Javier;68;Estudiantes;Soltero;Secundario
943;Juan;43;Newells;Casado;Universitario
944;Marcelo;62;Gimnasia LP;Casado;Universitario
945;Enrique;20;River;Soltero;Secundario
946;Anibal;57;Newells;Casado;Terciario
947;Daniel;19;San Lorenzo;Soltero;Secundario
948;Alejo;21;Racing;Soltero;Universitario
949;Adrián;53;Racing;Casado;Universitario
950;Agustín;37;River;Soltero;Terciario
951;Santiago;25;Huracán;Soltero;Terciario
952;Agustín;41;Gimnasia LP;Soltero;Secundario
953;Fernando;28;Gimnasia LP;Soltero;Universitario
954;Daniel;26;Rosario Central;Soltero;Terciario
955;Yago;42;River;Casado;Universitario
956;Yago;40;Independiente;Soltero;Universitario
957;Matías;45;Rosario Central;Soltero;Secundario
958;Daniel;41;River;Soltero;Universitario
959;Matías;24;Velez;Casado;Universitario
960;Federico;22;Boca;Casado;Terciario
961;Mauro;54;Racing;Soltero;Secundario
962;Agustín;21;Independiente;Casado;Universitario
963;Martín;63;Huracán;Casado;Universitario
964;Mauro;66;Newells;Soltero;Secundario
965;Anibal;28;Independiente;Soltero;Terciario
966;Javier;57;Velez;Casado;Universitario
967;Mauro;31;Boca;Soltero;Terciario
968;Juan;54;San Lorenzo;Casado;Universitario
969;Adrián;49;Gimnasia LP;Soltero;Secundario
970;Yago;61;San Lorenzo;Soltero;Universitario
971;Federico;45;Independiente;Soltero;Terciario
972;Adrián;49;Newells;Casado;Terciario
973;Daniel;41;Independiente;Casado;Secundario
974;Mauro;41;Gimnasia LP;Soltero;Terciario
975;Alejandro;39;Gimnasia LP;Soltero;Secundario
976;Federico;51;Huracán;Casado;Terciario
977;Agustín;24;Boca;Casado;Universitario
978;Martín;66;Boca;Soltero;Secundario
979;Javier;33;Boca;Soltero;Universitario
980;Santiago;60;Huracán;Casado;Secundario
981;Nicolás;55;Boca;Soltero;Secundario
982;Adrián;42;Estudiantes;Soltero;Terciario
983;Mariano;53;River;Casado;Secundario
984;Fernando;36;Rosario Central;Soltero;Universitario
985;Fernando;31;Estudiantes;Soltero;Terciario
986;Yago;23;Huracán;Casado;Universitario
987;Nicolás;34;Velez;Soltero;Terciario
988;Yago;68;Rosario Central;Casado;Terciario
989;Matías;49;Estudiantes;Soltero;Terciario
990;Anibal;40;Huracán;Casado;Universitario
991;Nicolás;38;Boca;Casado;Terciario
992;Mauro;24;Rosario Central;Soltero;Secundario
993;Daniel;35;River;Soltero;Terciario
994;Matías;21;Newells;Casado;Terciario
995;Martín;40;Newells;Casado;Secundario
996;Mariano;40;Rosario Central;Soltero;Secundario
997;Yago;43;Boca;Casado;Universitario
998;Federico;37;Rosario Central;Casado;Universitario
999;Mauro;67;Gimnasia LP;Casado;Terciario
1000;Agustín;27;River;Soltero;Secundario
1001;Juan;31;Gimnasia LP;Soltero;Universitario
1002;Alejo;67;Estudiantes;Casado;Universitario
1003;Mariano;18;San Lorenzo;Soltero;Terciario
1004;Mariano;58;River;Casado;Universitario
1005;Marcelo;29;Gimnasia LP;Casado;Terciario
1006;Martín;28;Rosario Central;Casado;Universitario
1007;Juan;56;Velez;Casado;Terciario
1008;Enrique;39;Huracán;Casado;Universitario
1009;Mariano;35;River;Casado;Secundario
1010;Federico;57;Racing;Soltero;Secundario
1011;Daniel;40;Boca;Casado;Terciario
1012;Matías;70;Boca;Casado;Secundario
1013;Mariano;63;Velez;Soltero;Terciario
1014;Anibal;38;Estudiantes;Casado;Terciario
1015;Anibal;22;Newells;Casado;Terciario
1016;Alejandro;46;Rosario Central;Casado;Universitario
1017;Yago;69;Velez;Soltero;Terciario
1018;Luis;62;Boca;Casado;Secundario
1019;Fernando;22;Boca;Soltero;Secundario
1020;Luis;44;Velez;Soltero;Secundario
1021;Luis;37;San Lorenzo;Soltero;Universitario
1022;Alejandro;58;Racing;Soltero;Secundario
1023;Martín;23;San Lorenzo;Casado;Secundario
1024;Adrián;54;Racing;Casado;Secundario
1025;Alejo;54;Independiente;Soltero;Secundario
1026;Fernando;41;Estudiantes;Soltero;Terciario
1027;Marcelo;61;Boca;Soltero;Universitario
1028;Juan;64;Huracán;Soltero;Secundario
1029;Marcelo;23;River;Soltero;Universitario
1030;Enrique;29;Huracán;Soltero;Secundario
1031;Santiago;64;San Lorenzo;Casado;Secundario
1032;Martín;60;Velez;Soltero;Universitario
1033;Alejo;37;Racing;Soltero;Secundario
1034;Fernando;52;Boca;Casado;Secundario
1035;Luis;45;River;Soltero;Universitario
1036;Nicolás;27;Independiente;Casado;Terciario
1037;Javier;67;Boca;Casado;Secundario
1038;Anibal;37;Independiente;Soltero;Universitario
1039;Mauro;58;Rosario Central;Soltero;Secundario
1040;Alejo;49;Racing;Soltero;Terciario
1041;Mariano;43;Huracán;Soltero;Universitario
